temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
23.5,6.4,10.7,0.64,0.336,medium
-1.8,17.7,0.8,0.91,0.355,medium
35.9,1.0,36.2,1.15,0.504,medium
38.1,2.7,32.2,1.16,0.516,medium
-1.5,1.6,8.9,0.35,0.119,low
19.0,16.9,39.6,2.03,0.758,high
8.7,0.2,15.0,0.46,0.188,low
12.7,17.2,6.7,1.06,0.46,medium
3.1,9.0,21.1,1.08,0.382,medium
21.0,0.1,4.5,0.14,0.153,low
38.1,8.0,13.2,0.86,0.457,medium
17.6,3.7,18.6,0.74,0.325,medium
-1.3,12.5,42.6,1.9,0.61,medium
22.9,13.6,39.6,1.87,0.713,high
10.3,9.8,22.1,1.15,0.438,medium
33.5,0.8,36.2,1.13,0.489,medium
14.6,13.1,28.4,1.51,0.573,medium
3.7,16.8,17.0,1.35,0.499,medium
3.6,14.4,36.3,1.81,0.615,medium
29.6,16.6,34.2,1.86,0.755,high
7.0,4.0,31.0,1.13,0.388,medium
29.5,17.8,30.9,1.82,0.75,high
4.3,6.4,34.1,1.34,0.447,medium
9.5,0.3,19.2,0.59,0.229,low
15.9,16.9,43.5,2.15,0.778,high
37.4,18.8,8.1,1.23,0.615,medium
36.9,13.1,44.2,2.02,0.808,high
4.3,4.6,17.1,0.74,0.27,low
11.1,5.0,6.3,0.44,0.217,low
1.7,9.3,30.0,1.36,0.456,medium
17.9,18.0,18.8,1.46,0.599,medium
15.7,3.0,40.8,1.37,0.489,medium
35.5,16.5,21.5,1.48,0.673,medium
36.9,5.8,33.4,1.33,0.578,medium
12.3,16.2,15.4,1.27,0.512,medium
17.1,18.4,10.5,1.23,0.534,medium
35.3,8.5,19.4,1.01,0.502,medium
31.3,7.3,30.3,1.27,0.552,medium
-4.8,16.0,32.8,1.78,0.578,medium
9.4,10.6,28.9,1.4,0.506,medium
14.0,13.7,49.4,2.17,0.758,high
5.3,12.5,34.6,1.66,0.572,medium
4.0,3.1,46.6,1.55,0.488,medium
-3.3,16.9,5.9,1.02,0.376,medium
24.0,3.9,3.1,0.29,0.227,low
6.8,18.6,15.5,1.4,0.534,medium
-2.6,5.0,6.8,0.45,0.16,low
5.4,14.7,26.3,1.52,0.544,medium
31.1,5.7,25.9,1.06,0.484,medium
33.3,6.4,28.8,1.18,0.531,medium
16.7,6.2,37.3,1.43,0.526,medium
13.7,15.0,48.6,2.21,0.775,high
39.0,11.1,43.9,1.95,0.78,high
4.0,17.7,5.9,1.06,0.424,medium
4.7,6.1,16.9,0.81,0.299,low
8.1,13.8,12.8,1.07,0.426,medium
2.8,15.1,8.8,1.02,0.393,medium
12.1,3.0,27.2,0.97,0.36,medium
36.0,8.0,27.7,1.25,0.566,medium
22.7,9.7,11.4,0.83,0.401,medium
13.5,7.1,35.6,1.42,0.514,medium
37.0,6.4,36.6,1.46,0.617,medium
-2.8,13.7,1.0,0.72,0.277,low
4.5,4.3,19.8,0.81,0.288,low
20.5,14.2,44.5,2.04,0.755,high
22.7,18.7,26.0,1.72,0.695,medium
-3.2,11.3,17.4,1.09,0.367,medium
13.1,12.2,12.7,0.99,0.417,medium
24.2,1.4,12.2,0.44,0.257,low
26.4,17.3,5.0,1.02,0.509,medium
23.7,5.7,40.9,1.51,0.577,medium
9.4,12.3,4.3,0.74,0.331,medium
-0.8,19.6,14.6,1.42,0.512,medium
14.2,11.9,2.3,0.66,0.328,medium
0.8,14.5,39.1,1.9,0.628,medium
37.6,8.9,2.0,0.56,0.377,medium
16.4,1.2,15.4,0.52,0.245,low
9.3,16.0,28.7,1.66,0.607,medium
29.5,0.7,20.5,0.65,0.337,medium
17.4,14.0,14.1,1.12,0.482,medium
9.0,0.5,13.8,0.44,0.185,low
31.5,17.2,39.9,2.06,0.823,high
34.0,3.2,48.7,1.62,0.641,medium
25.3,10.3,17.4,1.04,0.475,medium
-2.9,11.9,2.0,0.66,0.25,low
20.5,9.2,1.8,0.51,0.301,medium
29.3,6.8,38.0,1.48,0.599,medium
1.1,9.4,27.6,1.3,0.436,medium
5.3,6.2,39.2,1.49,0.491,medium
34.7,8.8,34.9,1.49,0.635,medium
-4.1,7.2,45.4,1.72,0.52,medium
28.9,11.3,44.3,1.89,0.735,high
16.3,4.8,39.4,1.42,0.515,medium
15.1,19.8,23.8,1.7,0.663,medium
-4.7,10.0,15.4,0.96,0.318,medium
31.9,3.9,25.4,0.96,0.45,medium
11.2,9.5,25.1,1.23,0.461,medium
19.3,17.3,30.5,1.78,0.691,medium
25.5,0.4,9.3,0.3,0.219,low
26.6,13.6,32.8,1.66,0.672,medium
38.0,11.0,22.8,1.29,0.594,medium
18.9,3.4,31.0,1.1,0.429,medium
13.0,16.3,12.0,1.18,0.489,medium
37.9,7.4,21.7,1.08,0.516,medium
23.9,5.9,10.5,0.61,0.327,medium
8.4,16.6,43.8,2.14,0.741,high
0.7,12.8,24.4,1.37,0.471,medium
32.9,18.0,11.2,1.24,0.603,medium
11.3,12.6,2.1,0.69,0.327,medium
24.7,14.8,33.8,1.75,0.695,medium
16.2,16.7,10.7,1.16,0.5,medium
4.0,1.1,49.5,1.54,0.475,medium
22.1,15.5,26.7,1.58,0.638,medium
-2.3,12.3,14.4,1.05,0.365,medium
13.6,1.4,32.9,1.06,0.384,medium
19.6,10.2,13.8,0.92,0.417,medium
14.6,1.6,41.0,1.31,0.46,medium
28.7,14.7,15.4,1.2,0.557,medium
32.3,10.9,49.4,2.03,0.786,high
29.7,19.1,30.3,1.86,0.77,high
-3.3,3.7,42.2,1.45,0.43,medium
3.7,12.1,3.6,0.71,0.296,low
19.1,4.2,17.4,0.73,0.331,medium
37.1,12.3,36.9,1.76,0.732,high
32.6,14.5,32.8,1.71,0.716,high
32.9,14.4,9.7,1.01,0.521,medium
8.6,16.3,17.8,1.35,0.518,medium
14.3,17.1,13.2,1.25,0.519,medium
16.2,1.5,30.7,1.0,0.379,medium
2.1,6.9,17.2,0.86,0.305,medium
-3.6,13.7,15.5,1.15,0.395,medium
37.6,10.0,10.4,0.86,0.468,medium
5.8,3.8,20.5,0.8,0.29,low
5.8,11.1,9.8,0.85,0.339,medium
-1.2,8.1,48.1,1.85,0.573,medium
36.8,7.8,7.7,0.66,0.4,medium
21.1,16.2,45.7,2.18,0.806,high
25.0,8.2,21.4,1.05,0.467,medium
36.0,0.5,18.9,0.61,0.35,medium
10.6,1.2,11.6,0.41,0.187,low
23.0,17.1,31.8,1.81,0.715,high
-3.3,19.2,34.3,1.99,0.659,medium
3.4,13.8,23.4,1.39,0.494,medium
32.4,7.3,2.8,0.45,0.326,medium
29.5,18.8,45.9,2.32,0.895,high
10.8,13.3,49.0,2.13,0.732,high
12.0,16.9,21.6,1.49,0.576,medium
19.0,15.3,30.7,1.69,0.654,medium
-5.0,7.6,22.5,1.06,0.332,medium
5.9,9.6,16.1,0.96,0.364,medium
4.4,3.7,3.9,0.3,0.142,low
6.3,5.8,22.8,0.97,0.35,medium
31.3,15.6,40.9,2.01,0.8,high
7.6,17.9,0.9,0.92,0.401,medium
3.6,14.5,29.1,1.6,0.556,medium
17.7,9.3,44.0,1.78,0.645,medium
34.0,1.7,10.9,0.41,0.295,low
5.9,1.1,9.2,0.33,0.144,low
-1.5,7.5,38.6,1.53,0.48,medium
11.0,9.3,12.8,0.85,0.353,medium
28.6,12.2,9.6,0.9,0.46,medium
19.8,0.1,18.9,0.57,0.268,low
31.8,19.8,19.6,1.58,0.703,high
38.2,7.3,43.7,1.74,0.701,high
30.7,17.0,30.9,1.78,0.74,high
22.2,10.7,20.3,1.14,0.492,medium
17.2,2.6,26.7,0.93,0.37,medium
-3.2,16.0,47.7,2.23,0.711,high
39.3,14.2,5.7,0.97,0.52,medium
12.3,10.5,10.4,0.84,0.362,medium
1.9,10.3,48.1,1.96,0.629,medium
25.0,1.7,47.9,1.52,0.566,medium
7.8,13.1,8.9,0.92,0.378,medium
21.4,18.2,7.3,1.13,0.522,medium
21.4,1.9,21.1,0.73,0.329,medium
15.1,5.3,2.5,0.34,0.209,low
32.6,18.0,32.7,1.88,0.782,high
6.9,5.7,3.9,0.4,0.192,low
15.2,13.1,2.9,0.74,0.361,medium
19.2,10.7,24.3,1.26,0.513,medium
24.9,11.9,47.9,2.03,0.759,high
30.3,8.3,21.3,1.05,0.491,medium
12.8,6.0,17.8,0.83,0.34,medium
24.1,1.0,49.9,1.55,0.566,medium
1.8,14.9,26.6,1.54,0.535,medium
37.0,14.9,18.8,1.35,0.629,medium
12.2,13.4,19.3,1.25,0.491,medium
27.8,12.9,9.7,0.94,0.471,medium
-4.1,4.9,25.6,1.01,0.31,medium
4.2,0.4,21.9,0.68,0.23,low
16.9,16.2,13.5,1.22,0.517,medium
34.5,9.8,8.0,0.73,0.427,medium
18.7,6.1,15.6,0.77,0.35,medium
36.8,2.0,25.4,0.9,0.438,medium
16.8,1.3,2.9,0.15,0.143,low
17.1,7.0,7.7,0.58,0.294,low
0.4,16.1,47.4,2.23,0.727,high
31.1,18.4,27.1,1.73,0.736,high
6.1,17.9,3.2,0.99,0.414,medium
35.5,18.4,34.7,1.97,0.82,high
36.0,18.2,3.1,1.02,0.553,medium
37.4,10.5,36.9,1.68,0.7,medium
18.4,4.4,37.5,1.34,0.5,medium
25.5,16.0,32.6,1.78,0.712,high
30.0,4.3,36.6,1.31,0.542,medium
0.9,5.3,4.4,0.4,0.162,low
22.0,4.7,36.3,1.32,0.512,medium
-3.5,10.3,6.8,0.72,0.257,low
17.4,6.4,17.0,0.83,0.362,medium
2.0,3.1,47.1,1.57,0.484,medium
3.2,9.1,25.1,1.21,0.418,medium
11.4,17.5,48.4,2.33,0.811,high
14.5,11.4,4.4,0.7,0.338,medium
23.0,17.6,23.9,1.6,0.658,medium
-1.7,3.9,3.1,0.29,0.113,low
17.7,3.3,31.5,1.11,0.426,medium
3.2,11.5,3.9,0.69,0.285,low
20.8,9.3,8.8,0.73,0.363,medium
23.7,13.2,12.9,1.05,0.485,medium
20.1,15.9,37.4,1.92,0.726,high
28.2,15.0,8.2,1.0,0.5,medium
10.1,18.8,42.3,2.21,0.778,high
29.4,8.0,6.6,0.6,0.358,medium
14.5,4.1,1.8,0.26,0.177,low
16.8,11.0,19.8,1.14,0.47,medium
24.2,2.2,49.0,1.58,0.581,medium
-4.2,5.8,5.5,0.45,0.157,low
24.4,4.2,5.1,0.36,0.251,low
22.8,7.9,37.6,1.52,0.587,medium
8.9,2.2,15.6,0.58,0.233,low
-1.1,0.6,35.9,1.11,0.328,medium
-0.9,13.1,10.0,0.96,0.349,medium
36.5,12.2,23.0,1.33,0.61,medium
26.0,14.2,13.3,1.11,0.517,medium
0.7,13.2,22.6,1.34,0.464,medium
11.1,2.3,38.5,1.27,0.437,medium
21.7,5.8,38.1,1.43,0.547,medium
32.6,2.6,25.8,0.9,0.431,medium
-3.0,16.9,46.4,2.24,0.718,high
5.6,14.9,13.2,1.14,0.439,medium
35.0,4.0,12.0,0.56,0.352,medium
-4.6,6.8,30.7,1.26,0.387,medium
4.1,19.3,31.1,1.9,0.667,medium
38.2,11.9,2.3,0.73,0.441,medium
22.6,16.0,30.4,1.71,0.68,medium
6.8,5.3,18.7,0.83,0.308,medium
-2.0,4.2,37.4,1.33,0.405,medium
-3.7,15.7,40.4,2.0,0.642,medium
6.0,13.7,27.6,1.51,0.539,medium
34.7,13.6,0.1,0.68,0.433,medium
13.7,11.1,31.8,1.51,0.559,medium
27.4,11.3,37.4,1.69,0.671,medium
36.3,14.7,12.4,1.13,0.567,medium
13.4,5.4,23.2,0.97,0.377,medium
3.6,7.1,48.3,1.8,0.577,medium
18.3,17.4,14.9,1.32,0.558,medium
35.9,6.2,11.2,0.66,0.393,medium
31.2,10.9,10.5,0.86,0.454,medium
-2.0,14.1,27.9,1.54,0.514,medium
26.2,20.0,47.5,2.42,0.916,high
20.7,8.7,30.4,1.35,0.533,medium
35.8,8.6,15.2,0.9,0.471,medium
0.5,16.9,31.9,1.8,0.612,medium
19.0,16.1,31.2,1.74,0.673,medium
34.6,14.6,29.8,1.62,0.702,high
13.5,9.3,8.0,0.7,0.324,medium
16.7,6.5,31.7,1.28,0.485,medium
-1.8,12.2,21.5,1.25,0.424,medium
7.5,17.5,0.9,0.9,0.393,medium
9.6,17.7,27.0,1.69,0.626,medium
37.5,2.2,49.5,1.64,0.648,medium
7.7,8.6,17.5,0.96,0.365,medium
15.7,9.3,48.3,1.91,0.672,medium
25.2,19.6,4.8,1.12,0.545,medium
2.3,13.6,36.6,1.78,0.597,medium
16.9,8.1,5.7,0.58,0.297,low
28.2,0.5,13.7,0.44,0.27,low
34.0,11.3,28.5,1.42,0.625,medium
23.2,1.9,29.6,0.98,0.408,medium
25.1,16.7,38.8,2.0,0.775,high
0.7,15.1,30.8,1.68,0.569,medium
37.6,9.2,29.7,1.4,0.616,medium
1.0,8.6,45.6,1.8,0.571,medium
29.9,17.9,22.6,1.57,0.683,medium
6.9,5.8,11.3,0.63,0.256,low
37.0,5.0,8.1,0.53,0.35,medium
27.4,18.8,20.0,1.54,0.667,medium
28.9,16.2,35.6,1.88,0.756,high
4.9,16.4,2.1,0.88,0.371,medium
14.9,3.9,6.5,0.39,0.215,low
22.8,2.9,5.3,0.3,0.221,low
29.6,0.5,29.3,0.9,0.407,medium
-0.3,4.7,12.1,0.6,0.21,low
38.3,15.5,8.3,1.09,0.56,medium
35.1,4.8,29.6,1.13,0.516,medium
7.2,14.6,38.1,1.87,0.65,medium
32.0,5.0,16.6,0.75,0.397,medium
18.3,7.9,28.9,1.26,0.494,medium
15.8,19.7,4.9,1.13,0.506,medium
9.1,4.9,46.8,1.65,0.547,medium
21.1,7.5,16.8,0.88,0.398,medium
27.8,6.0,49.9,1.8,0.677,medium
13.5,2.2,48.9,1.58,0.533,medium
23.3,9.8,38.9,1.66,0.637,medium
26.5,7.6,1.0,0.41,0.291,low
27.0,13.9,27.2,1.51,0.633,medium
-2.7,16.4,4.3,0.95,0.356,medium
33.7,10.9,44.8,1.89,0.754,high
15.6,0.6,39.5,1.22,0.433,medium
6.8,12.4,48.6,2.08,0.695,medium
5.9,1.1,30.4,0.97,0.323,medium
16.7,12.3,26.1,1.4,0.548,medium
34.9,13.7,25.9,1.46,0.653,medium
12.0,4.0,19.3,0.78,0.312,medium
28.7,16.4,23.4,1.52,0.656,medium
-0.6,18.2,31.8,1.86,0.63,medium
16.4,16.3,46.6,2.21,0.794,high
39.6,6.1,29.8,1.29,0.57,medium
29.7,11.7,42.9,1.87,0.735,high
4.5,18.3,43.1,2.21,0.75,high
17.6,6.4,25.9,1.1,0.438,medium
5.5,16.4,17.4,1.34,0.502,medium
13.4,0.2,32.0,0.97,0.352,medium
30.1,0.1,22.3,0.67,0.343,medium
29.7,15.2,4.1,0.88,0.475,medium
5.3,15.2,18.9,1.33,0.492,medium
36.5,15.8,49.7,2.31,0.903,high
21.7,18.6,2.4,1.0,0.49,medium
12.1,2.4,34.8,1.16,0.412,medium
17.6,4.6,42.1,1.49,0.539,medium
22.2,18.1,32.4,1.88,0.735,high
20.2,3.5,28.5,1.03,0.416,medium
16.9,13.6,35.4,1.74,0.651,medium
17.7,10.6,21.5,1.18,0.481,medium
2.9,1.7,4.6,0.22,0.103,low
31.6,5.7,48.1,1.73,0.673,medium
19.4,10.4,21.6,1.17,0.486,medium
0.9,17.0,33.3,1.85,0.627,medium
29.5,14.2,26.6,1.51,0.645,medium
37.0,12.4,2.7,0.74,0.446,medium
37.6,9.9,47.6,1.98,0.78,high
11.6,6.0,39.6,1.49,0.519,medium
1.1,2.4,7.5,0.34,0.133,low
18.3,8.2,49.1,1.88,0.67,medium
0.1,0.6,36.8,1.13,0.341,medium
37.0,4.2,23.6,0.96,0.466,medium
3.3,8.6,30.6,1.35,0.456,medium
6.4,8.4,5.3,0.58,0.253,low
13.3,0.9,28.0,0.88,0.331,medium
12.2,11.8,3.7,0.7,0.329,medium
30.8,11.0,27.2,1.37,0.595,medium
15.5,1.6,27.6,0.91,0.351,medium
2.7,18.9,43.7,2.26,0.759,high
7.0,2.0,36.3,1.19,0.394,medium
17.9,17.1,12.5,1.23,0.53,medium
1.6,0.0,44.4,1.33,0.4,medium
22.5,17.6,28.7,1.74,0.696,medium
20.5,0.4,30.3,0.93,0.373,medium
27.2,15.2,8.4,1.01,0.5,medium
37.2,7.2,42.9,1.69,0.686,medium
36.1,14.8,46.5,2.16,0.855,high
37.6,8.0,38.7,1.61,0.668,medium
6.0,1.4,47.0,1.48,0.468,medium
0.9,15.4,15.1,1.22,0.443,medium
8.6,1.4,43.1,1.36,0.447,medium
35.3,18.4,24.4,1.66,0.732,high
38.7,1.0,8.2,0.37,0.286,low
33.7,9.6,33.4,1.48,0.633,medium
-0.0,14.5,34.2,1.75,0.583,medium
37.6,7.9,14.3,0.88,0.462,medium
14.1,4.3,1.4,0.26,0.176,low
-4.6,15.2,10.0,1.06,0.373,medium
14.9,15.7,20.0,1.38,0.552,medium
-2.9,18.5,8.4,1.18,0.43,medium
19.5,7.5,9.7,0.67,0.331,medium
10.2,10.1,19.6,1.09,0.422,medium
16.3,7.3,48.1,1.81,0.636,medium
22.6,5.1,38.2,1.4,0.538,medium
34.1,15.0,16.0,1.23,0.591,medium
24.8,6.8,47.6,1.77,0.66,medium
14.5,8.6,32.3,1.4,0.52,medium
31.9,8.1,22.8,1.09,0.507,medium
35.8,14.3,23.4,1.43,0.649,medium
0.4,18.4,20.5,1.54,0.544,medium
18.9,13.3,11.6,1.01,0.454,medium
7.8,9.4,19.3,1.05,0.396,medium
-2.9,15.6,26.4,1.57,0.525,medium
25.1,12.8,26.4,1.43,0.597,medium
33.8,1.2,38.1,1.2,0.513,medium
2.3,1.9,17.9,0.63,0.217,low
31.6,0.8,35.8,1.11,0.476,medium
33.4,9.1,28.9,1.32,0.584,medium
36.1,16.5,48.1,2.29,0.9,high
6.9,6.3,19.3,0.89,0.332,medium
35.7,7.7,45.1,1.75,0.705,high
9.4,18.2,41.0,2.14,0.752,high
19.9,16.7,31.9,1.79,0.694,medium
-2.7,13.3,32.7,1.65,0.536,medium
-3.0,5.3,4.2,0.39,0.143,low
27.4,2.3,47.5,1.54,0.585,medium
15.0,0.3,5.3,0.17,0.136,low
6.5,2.1,28.2,0.95,0.326,medium
3.6,5.9,16.5,0.79,0.287,low
25.1,11.0,21.5,1.2,0.522,medium
-5.0,1.3,30.5,0.98,0.279,low
31.3,2.7,45.4,1.5,0.592,medium
-1.4,3.6,22.9,0.87,0.275,low
3.6,12.6,49.4,2.11,0.691,medium
12.4,12.3,29.6,1.5,0.558,medium
16.8,11.0,8.0,0.79,0.371,medium
11.0,5.0,9.5,0.53,0.243,low
9.4,7.4,35.8,1.44,0.503,medium
38.4,1.9,2.5,0.24,0.253,low
23.9,4.5,24.0,0.94,0.413,medium
-3.9,18.0,7.4,1.12,0.407,medium
14.4,19.6,21.7,1.63,0.639,medium
34.4,13.0,37.5,1.78,0.736,high
8.6,18.3,22.9,1.6,0.598,medium
-0.7,12.9,8.2,0.89,0.331,medium
29.1,0.7,12.6,0.41,0.268,low
22.3,19.9,18.4,1.55,0.652,medium
20.7,2.0,3.5,0.2,0.179,low
-2.6,13.7,29.2,1.56,0.514,medium
1.3,5.1,30.4,1.17,0.378,medium
23.0,7.8,3.1,0.48,0.296,low
4.4,12.9,20.1,1.25,0.454,medium
17.7,8.7,20.7,1.06,0.438,medium
19.5,5.0,16.7,0.75,0.342,medium
7.8,6.7,27.9,1.17,0.416,medium
37.7,6.8,17.3,0.91,0.466,medium
32.9,19.2,20.8,1.58,0.706,high
27.5,16.0,39.9,2.0,0.782,high
-1.5,9.2,8.1,0.7,0.256,low
-0.2,4.0,31.0,1.13,0.356,medium
17.2,16.2,25.3,1.57,0.617,medium
2.2,3.1,15.3,0.61,0.217,low
39.0,4.2,36.4,1.38,0.585,medium
2.1,7.3,27.6,1.19,0.4,medium
16.9,17.6,23.9,1.6,0.631,medium
11.4,2.6,33.4,1.13,0.401,medium
23.8,2.4,40.1,1.32,0.508,medium
0.8,9.9,48.6,1.95,0.62,medium
14.4,5.5,31.5,1.22,0.453,medium
7.4,11.4,43.7,1.88,0.637,medium
34.9,9.0,0.1,0.45,0.347,medium
-3.2,8.7,26.5,1.23,0.394,medium
36.1,2.2,10.7,0.45,0.314,medium
32.5,2.8,4.7,0.28,0.257,low
8.4,16.4,26.6,1.62,0.593,medium
30.5,17.7,37.3,2.0,0.805,high
-3.6,4.7,20.6,0.85,0.266,low
38.5,2.3,33.5,1.19,0.522,medium
18.7,1.1,24.5,0.79,0.33,medium
8.6,12.2,21.9,1.27,0.474,medium
11.3,14.3,14.5,1.15,0.464,medium
-2.0,7.5,19.1,0.95,0.314,medium
39.5,13.6,17.5,1.3,0.609,medium
-3.2,14.3,32.3,1.68,0.549,medium
24.5,18.7,5.8,1.11,0.533,medium
14.9,1.3,4.6,0.2,0.149,low
37.7,3.8,33.0,1.23,0.541,medium
6.1,1.4,27.3,0.89,0.303,medium
18.9,17.4,21.5,1.52,0.616,medium
16.7,15.9,7.6,1.02,0.46,medium
26.6,11.5,20.6,1.19,0.53,medium
-1.9,1.7,39.5,1.27,0.376,medium
3.7,5.5,44.5,1.61,0.515,medium
4.7,6.0,35.1,1.35,0.45,medium
28.2,11.2,3.0,0.65,0.383,medium
3.5,5.2,33.5,1.26,0.416,medium
20.8,1.5,12.0,0.44,0.242,low
4.7,14.6,15.8,1.2,0.451,medium
33.8,6.0,9.8,0.59,0.366,medium
37.4,9.0,38.8,1.66,0.687,medium
18.3,2.6,32.4,1.1,0.423,medium
10.9,16.1,30.6,1.72,0.632,medium
5.5,11.3,33.4,1.57,0.54,medium
-2.8,18.0,11.8,1.25,0.449,medium
7.1,9.9,22.2,1.16,0.426,medium
24.4,18.8,31.7,1.89,0.752,high
19.0,17.8,31.8,1.84,0.71,high
37.5,11.5,39.6,1.81,0.742,high
12.8,18.7,14.4,1.37,0.554,medium
26.2,6.5,38.5,1.48,0.584,medium
17.0,7.3,22.0,1.02,0.419,medium
18.1,0.9,33.5,1.05,0.399,medium
7.0,11.8,22.8,1.27,0.467,medium
15.5,14.4,47.4,2.14,0.761,high
16.2,15.5,9.0,1.04,0.462,medium
26.8,3.0,33.8,1.16,0.48,medium
37.3,8.9,28.8,1.36,0.601,medium
9.8,3.5,8.6,0.43,0.202,low
-3.1,13.2,3.3,0.76,0.285,low
17.3,3.2,40.0,1.36,0.494,medium
19.5,18.1,7.9,1.14,0.517,medium
2.6,4.6,9.3,0.51,0.197,low
29.2,5.8,48.9,1.76,0.671,medium
39.3,17.0,35.9,2.01,0.826,high
37.6,9.2,12.5,0.89,0.471,medium
3.9,0.5,29.5,0.91,0.295,low
34.4,9.9,26.7,1.3,0.586,medium
26.7,1.7,42.2,1.35,0.526,medium
15.4,19.7,36.5,2.08,0.77,high
19.3,11.8,41.6,1.84,0.68,medium
33.2,5.1,10.6,0.57,0.353,medium
16.6,11.3,32.0,1.52,0.577,medium
11.8,1.5,2.0,0.14,0.118,low
17.2,16.0,3.4,0.9,0.429,medium
21.1,18.5,35.7,2.0,0.766,high
3.5,17.5,1.2,0.91,0.378,medium
35.5,6.8,29.0,1.22,0.552,medium
25.3,6.5,42.0,1.58,0.609,medium
23.5,0.7,19.0,0.6,0.297,low
-0.5,13.0,2.2,0.72,0.284,low
22.2,10.7,35.7,1.61,0.622,medium
0.4,9.2,46.5,1.86,0.588,medium
-1.5,18.2,35.9,1.99,0.661,medium
18.7,3.4,28.9,1.04,0.411,medium
13.1,0.2,11.5,0.36,0.179,low
21.5,1.5,0.8,0.1,0.151,low
-1.0,4.5,34.7,1.27,0.393,medium
14.4,0.7,11.6,0.38,0.194,low
2.9,10.1,42.9,1.79,0.585,medium
39.4,6.3,23.3,1.1,0.518,medium
20.3,3.6,26.5,0.98,0.402,medium
25.9,15.0,37.7,1.88,0.737,high
9.6,4.1,39.0,1.38,0.469,medium
-0.7,13.8,32.1,1.65,0.549,medium
38.9,7.0,46.9,1.84,0.727,high
7.9,10.2,49.1,1.98,0.662,medium
14.1,18.7,47.3,2.35,0.836,high
24.2,0.7,41.2,1.27,0.487,medium
-3.9,10.0,35.3,1.56,0.49,medium
31.5,17.1,33.2,1.85,0.764,high
19.1,11.8,5.2,0.75,0.373,medium
7.5,5.5,13.6,0.68,0.272,low
-2.2,8.0,0.3,0.41,0.165,low
2.3,13.6,6.9,0.89,0.347,medium
35.3,17.8,22.0,1.56,0.701,high
25.9,0.8,7.3,0.26,0.212,low
6.2,1.4,45.1,1.42,0.453,medium
-2.0,6.5,40.3,1.53,0.473,medium
26.1,4.7,3.6,0.34,0.255,low
20.8,5.3,12.4,0.64,0.318,medium
13.2,4.4,41.0,1.45,0.507,medium
11.4,3.9,40.2,1.4,0.483,medium
4.8,2.6,47.3,1.55,0.488,medium
25.1,18.7,49.9,2.43,0.906,high
38.7,2.9,48.8,1.68,0.663,medium
2.9,4.1,20.5,0.82,0.283,low
21.9,4.9,12.5,0.62,0.315,medium
14.1,18.7,37.9,2.07,0.757,high
15.1,15.1,15.0,1.2,0.5,medium
6.4,15.8,40.3,2.0,0.688,medium
32.1,2.1,26.7,0.91,0.427,medium
16.8,16.7,39.7,2.03,0.746,high
19.5,8.2,13.8,0.82,0.378,medium
8.7,5.3,25.4,1.03,0.373,medium
3.2,11.5,28.2,1.42,0.49,medium
-1.1,16.4,47.2,2.24,0.724,high
27.1,15.6,13.3,1.18,0.549,medium
3.8,17.8,46.8,2.29,0.768,high
26.1,18.6,40.2,2.14,0.828,high
12.6,4.8,36.5,1.34,0.474,medium
13.7,8.5,39.3,1.6,0.573,medium
16.1,0.3,30.3,0.92,0.352,medium
11.5,17.6,12.2,1.25,0.509,medium
-0.5,3.1,9.5,0.44,0.156,low
8.9,17.2,43.3,2.16,0.751,high
24.9,6.6,36.3,1.42,0.561,medium
25.0,7.4,10.7,0.69,0.362,medium
7.9,0.8,30.8,0.96,0.329,medium
15.7,6.5,22.4,1.0,0.402,medium
3.7,17.8,7.9,1.13,0.441,medium
4.5,0.5,26.6,0.82,0.273,low
-4.0,8.1,14.1,0.83,0.275,low
35.4,0.6,4.8,0.18,0.229,low
4.5,7.4,23.3,1.07,0.377,medium
5.2,3.5,29.5,1.06,0.358,medium
7.6,5.0,2.3,0.32,0.168,low
0.7,17.6,20.1,1.48,0.526,medium
23.8,8.7,12.9,0.82,0.399,medium
-1.6,5.5,1.5,0.32,0.13,low
1.0,11.8,6.3,0.78,0.302,medium
24.0,2.8,7.0,0.35,0.239,low
10.3,5.2,9.1,0.53,0.241,low
26.9,10.9,40.2,1.75,0.685,medium
20.1,4.8,22.0,0.9,0.385,medium
6.5,13.6,7.4,0.9,0.369,medium
24.3,9.8,5.0,0.64,0.356,medium
0.2,15.4,14.9,1.22,0.439,medium
19.1,19.0,39.9,2.15,0.802,high
14.7,2.3,18.2,0.66,0.282,low
7.1,6.7,8.0,0.57,0.246,low
22.2,6.4,20.2,0.93,0.41,medium
34.2,3.0,27.8,0.98,0.462,medium
40.0,16.2,1.5,0.96,0.527,medium
22.3,15.2,31.4,1.7,0.672,medium
13.2,9.7,19.8,1.08,0.43,medium
5.1,10.8,0.5,0.56,0.252,low
6.6,1.2,33.7,1.07,0.355,medium
16.6,11.1,35.6,1.62,0.604,medium
11.5,15.8,31.4,1.73,0.635,medium
36.1,11.5,17.1,1.11,0.545,medium
11.6,5.3,26.5,1.06,0.395,medium
11.8,13.4,19.4,1.25,0.49,medium
12.3,7.2,35.0,1.41,0.506,medium
32.6,10.9,29.2,1.42,0.617,medium
24.3,9.8,4.1,0.61,0.348,medium
22.6,7.6,32.2,1.35,0.536,medium
10.0,14.4,34.4,1.75,0.627,medium
